"","condition","noiseSyn","noiseRot","noiseSlope","mean_speed","sd_speed","sinuosity","sinuosity_redisc","sinuosity_smooth_redisc","straightness_DL_ratio","straightness_r","Emax_a","Emax_b","Emax_a_unrediscretised","Emax_b_unrediscretised","ESqDiffusionDistance","EDiffusionDistance","TrajExpDrift","TrajExpDriftDist","TrajNestNearest","min_deltaS","min_C","filename"
"1","FV","0.1","1","10",0.276650135931317,0.117865250355635,1.67074477365049,0.570340856900682,0.529933685287526,0.985839290700326,0.998140300827226,306.919231398143,6.13838462796285,64.1561302645868,0.709952086341008,0.00637406132127162,0.0707543359456468,0.99675239511524,0.0797401916092192,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_101_platformReleases.csv"
"2","FV","0.1","1","10",0.271718302657785,0.101036854161913,1.11256745994981,1.10658547215277,1.07984050557931,0.885876448450034,0.998081668433816,81.163891521024,1.62327783042048,148.092329496305,1.60957585629493,0.00630322469920084,0.070360081738396,0.987829203540778,0.0790263362832622,10.9077503023514,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_102_platformReleases.csv"
"3","FV","0.1","1","10",0.278626214909677,0.118177382545387,4.51446851190011,0.467086993231262,0.416119282581205,0.997135135084281,0.998177116787243,457.857616412446,9.15715232824892,8.21516105592095,0.0915583691953854,0.0063825843873652,0.0708016246675587,0.99782067472734,0.0798256539781872,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_103_platformReleases.csv"
"4","FV","0.1","1","10",0.281248644459985,0.120181781821982,3.95255131322512,0.209593703595922,0.185280293272353,0.997588317284642,0.999710412185951,2275.87357894288,45.5174715788576,10.7882363619374,0.121367074116353,0.00639648718138779,0.0708786941503389,0.999560801263079,0.0799648641010463,10.8000356697605,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_104_platformReleases.csv"
"5","FV","0.1","1","10",0.236128375237428,0.129101828953662,4.63797256982461,1.21464339887188,1.03528011205135,0.991702800634424,0.985707957907413,67.2801321795589,1.34560264359118,9.19439639852152,0.0868423153148699,0.00628369106582777,0.0702509745303087,0.98535445131579,0.0788283561052632,10.8003746326829,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_105_platformReleases.csv"
"6","FV","0.1","1","10",0.237664930899587,0.130210413532786,7.13589092940224,1.76217243632527,1.588689014395,0.962395368881902,0.974264912121287,31.7035087042775,0.634070174085551,3.48142410668288,0.0330964967898777,0.00615909505504023,0.0695510024688279,0.969422241232813,0.077553779298625,10.7894845147952,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_106_platformReleases.csv"
"7","FV","0.1","1","10",0.20841296000702,0.119484271902625,5.81597344709144,1.42070570081721,1.45938317303461,0.870453365740395,0.98885707807252,49.0440783396688,0.980881566793376,6.42817856302443,0.0535886288709438,0.00624173172605929,0.0700160312647507,0.980017615806358,0.0784014092645086,10.7930319780823,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_107_platformReleases.csv"
"8","FV","0.1","1","10",0.280049617521938,0.119489068757518,3.95952852866293,0.307598356021664,0.269898208360976,0.9944213455081,0.999775310133772,1056.39533249529,21.1279066499059,10.7969918733126,0.120947737780346,0.00639243781619225,0.0708562553376185,0.999054279918524,0.0799243423934819,10.8203363805974,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_108_platformReleases.csv"
"9","FV","0.1","1","10",0.237246273335227,0.124487028084586,7.11495210353968,1.79822941704427,1.80005048316782,0.894604142879579,0.97743221985601,30.4250068194897,0.608500136389793,3.52553025726422,0.0334567566026607,0.00614945039846035,0.0694965254444743,0.968178208974014,0.0774542567179211,10.9266122053662,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_109_platformReleases.csv"
"10","FV","0.1","1","10",0.278721739357151,0.11893971187927,4.30121478669407,0.501996287886094,0.487814561868344,0.988529975515133,0.999073213982696,396.324966850715,7.92649933701429,9.10549194560524,0.101515942111265,0.00637989067286035,0.070786682484356,0.997483168480636,0.0797986534784509,10.798858048963,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_110_platformReleases.csv"
"11","FV","0.1","1","10",0.239457163852702,0.128724552197985,2.27911635562415,2.26530474728904,2.32484894439649,0.742691238085832,0.968426706034879,18.987078281545,0.379741565630901,39.5539479005106,0.378859047337352,0.00600965413872771,0.0687020474455501,0.949967674819018,0.0759974139855215,10.8006308003825,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_111_platformReleases.csv"
"12","FV","0.1","1","10",0.275944314056207,0.110968097919553,1.17312573989388,0.78056669574869,0.7802315677179,0.942436345476352,0.999410302842652,163.626975015739,3.27253950031478,131.080832392951,1.44684041522358,0.00635155270171963,0.0706292986419425,0.993925661332814,0.0795140529066251,11,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_112_platformReleases.csv"
