"","condition","noiseSyn","noiseRot","noiseSlope","mean_speed","sd_speed","sinuosity","sinuosity_redisc","sinuosity_smooth_redisc","straightness_DL_ratio","straightness_r","Emax_a","Emax_b","Emax_a_unrediscretised","Emax_b_unrediscretised","ESqDiffusionDistance","EDiffusionDistance","TrajExpDrift","TrajExpDriftDist","TrajNestNearest","min_deltaS","min_C","filename"
"1","FV","0.1","1","10",0.328837730534519,0.11711304857429,3.86216937285865,1.07457316142884,1.07286076887924,0.554199076950587,0.950905734321197,16.8204039630558,1.68204039630558,9.63013772462944,0.12667010536408,0.149088270153162,0.342189499491723,0.94388454930241,0.377553819720964,7.03755752644679,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_101.csv"
"2","FV","0.1","1","10",0.324363523315867,0.119800785477275,4.45752919009434,1.07724986706107,1.07580636376395,0.794278446680229,0.945325621460676,16.7344368619386,1.67344368619386,7.18979050178107,0.0932842311624266,0.149036875227829,0.342130513229135,0.943612531495365,0.377445012598146,5.70232582297603,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_102.csv"
"3","FV","0.1","1","10",0.338382315219859,0.111626886268185,3.44959982694243,0.822832783894234,0.820473628700518,0.438185341820427,0.967084273708161,29.0397504422529,2.90397504422529,11.8628236315699,0.16056678901982,0.153452234519537,0.347161494352238,0.96671077538003,0.386684310152012,6.31907439896017,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_103.csv"
"4","FV","0.1","1","10",0.354566844874,0.102234849027545,3.08713936192821,0.74059052454889,0.739609924018427,0.392871949972116,0.973730552846566,35.9647880247055,3.59647880247055,14.2549448605738,0.20217323292266,0.154662234782177,0.348527524228527,0.972947227525513,0.389178891010205,7.31964646650096,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_104.csv"
"5","FV","0.1","1","10",0.317509164790937,0.124755127638716,4.01804136760639,0.915880022629353,0.922303446635159,0.557280118197297,0.961043821489399,23.342556654158,2.3342556654158,9.17685661060609,0.116549443113589,0.151951308865952,0.345459518481048,0.958919680697172,0.383567872278869,7.23221336914253,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_105.csv"
"6","FV","0.1","1","10",0.32152803114768,0.122650381850289,4.16018037158642,1.0607494212765,1.06146357873568,0.75823755028537,0.947006895090316,17.2747863248717,1.72747863248717,8.41242502555613,0.108193218225781,0.149352112667876,0.342492153178549,0.945279797956433,0.378111919182573,5.54688141630311,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_106.csv"
"7","FV","0.1","1","10",0.321641725201617,0.122831479158453,3.55471157637362,1.1205450925082,1.12476373189966,0.467672903187861,0.941108177493934,15.4283694301809,1.54283694301809,11.729453174479,0.150907262188441,0.14819194605034,0.34115932093119,0.939129686348368,0.375651874539347,7.2747625508973,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_107.csv"
"8","FV","0.1","1","10",0.34767603363613,0.112527685306694,3.18377490943607,0.792618765455047,0.793329581013258,0.411569264701437,0.969145186693141,31.3347391277877,3.13347391277877,13.63527551496,0.189626340343085,0.153909755104703,0.347678643273044,0.96907350957594,0.387629403830376,7.09990358721663,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_108.csv"
"9","FV","0.1","1","10",0.331909247600466,0.114721837322074,4.00558942649118,0.875580964050495,0.873401129425523,0.626098481254505,0.963742625678771,25.5877950308516,2.55877950308516,8.82923219797428,0.117220152628778,0.152618148001465,0.346216714127828,0.962388757742429,0.384955503096972,6.21691917248674,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_109.csv"
"10","FV","0.1","1","10",0.332173615584079,0.118462245364054,4.02636647994634,0.894378248317854,0.897712530017023,0.521122225589702,0.962691441882404,24.5027362036861,2.45027362036861,8.72133056983644,0.115879836323461,0.152310252462517,0.345867304830426,0.960788521199719,0.384315408479888,6.12558380783081,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_110.csv"
"11","FV","0.1","1","10",0.338208745268722,0.113745455730457,3.38047255820314,0.946700116956631,0.949251564793931,0.33736862177315,0.956666568485451,21.8154235446069,2.18154235446069,12.3803489190832,0.167485690956485,0.151424422998083,0.344860063962491,0.956170000611872,0.382468000244749,6.97032428875023,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_111.csv"
"12","FV","0.1","1","10",0.33617406059636,0.115789955026977,3.56666721270608,1.04818133081244,1.04951596416162,0.4765300092585,0.94670755813647,17.7035946081243,1.77035946081243,11.1324621756054,0.149697800560347,0.149589669270907,0.342764425675423,0.946534341609092,0.378613736643637,6.09399306381409,NA,NA,"with_Pontin_Holonomic_noiseSyn0.1_noiseRot1.0_noiseSlope10.0_route_FV_112.csv"
