x,y,Time
0.0,0.0,0.0
0.0,0.0,0.04
-0.00230019701096523,0.0011007241755983295,0.08
-0.00230019701096523,0.0011007241755983295,0.12
-0.004847746030337605,0.001212500711127265,0.16
-0.004847746030337605,0.001212500711127265,0.2
-0.005740741783236912,0.003601027157558998,0.24
-0.007757842882742019,0.00784933648192626,0.28
-0.010645540406715153,0.013724508920266085,0.32
-0.01443467765038256,0.020891274086560444,0.36
-0.019146568204360583,0.029051610836806713,0.4
-0.02448398363187855,0.038162168027358515,0.44
-0.03025479253229895,0.04813767244072288,0.48
-0.03025479253229895,0.04813767244072288,0.52
-0.029719752199416097,0.05063090966212574,0.56
-0.028921913189344433,0.05527698014111379,0.6
-0.028921913189344433,0.05527698014111379,0.64
-0.03018572487817267,0.057491766815983655,0.68
-0.03314112916315682,0.06109588150708669,0.72
-0.037431181243638326,0.06598731876154984,0.76
-0.037431181243638326,0.06598731876154984,0.8
-0.037431181243638326,0.06598731876154984,0.84
-0.03617088191513131,0.06820410598692009,0.88
-0.03323726086283812,0.07183023923377654,0.92
-0.029098494680029424,0.07686074802966798,0.96
-0.023887424180178383,0.08304347027540221,1.0
-0.018117178895488525,0.09046780712972105,1.04
-0.018117178895488525,0.09046780712972105,1.08
-0.018352130135936975,0.09300696012129359,1.12
-0.018352130135936975,0.09300696012129359,1.16
-0.016833451038897287,0.0950554019193964,1.2
-0.016833451038897287,0.0950554019193964,1.24
-0.014405826316515102,0.09427492885305855,1.28
-0.014405826316515102,0.09427492885305855,1.32
-0.012222645019757426,0.09559258564657024,1.36
-0.008218185863195964,0.09808567502446648,1.4000000000000001
-0.008218185863195964,0.09808567502446648,1.44
-0.008518528062363475,0.10061792591318175,1.48
-0.009353732278718607,0.10525352271192646,1.52
-0.010898084156672497,0.11160339187290302,1.56
-0.012978656250936218,0.11943242024218319,1.6
-0.015226638145962267,0.12859160707420433,1.6400000000000001
-0.015226638145962267,0.12859160707420433,1.68
-0.015226638145962267,0.12859160707420433,1.72
-0.015226638145962267,0.12859160707420433,1.76
-0.015226638145962267,0.12859160707420433,1.8
-0.015226638145962267,0.12859160707420433,1.84
-0.01680828856714353,0.12659138660006225,1.8800000000000001
-0.019572539542841084,0.12277305583015569,1.92
-0.02270633545809594,0.11710104567987464,1.96
-0.02664924807687567,0.11007389440893982,2.0
-0.031291068878176065,0.10190138190452931,2.04
-0.031291068878176065,0.10190138190452931,2.08
-0.031291068878176065,0.10190138190452931,2.12
-0.03305143304722605,0.1000564922080095,2.16
-0.03305143304722605,0.1000564922080095,2.2
-0.03438071845628882,0.09788037173771084,2.24
-0.036843843937031655,0.09385696510794266,2.2800000000000002
-0.0403920248642743,0.0883425864452506,2.32
-0.04538404805818057,0.08204364199303499,2.36
-0.051857113895938084,0.07545249180938927,2.4
-0.059601763880075,0.06863613759070299,2.44
-0.059601763880075,0.06863613759070299,2.48
-0.05907822982930919,0.07113181627548769,2.52
-0.05907822982930919,0.07113181627548769,2.56
-0.06063678771610654,0.07315008219292815,2.6
-0.06063678771610654,0.07315008219292815,2.64
-0.06300750870222377,0.07221083674791214,2.68
-0.06747308355503953,0.07070697410483111,2.72
-0.06747308355503953,0.07070697410483111,2.7600000000000002
-0.06977752921721342,0.06961517275381163,2.8000000000000003
-0.07402432042617102,0.06756130890239907,2.84
-0.07947858758241222,0.06405474651520275,2.88
-0.0862914090204506,0.059745823017506555,2.92
-0.09443142490989405,0.05509119662090031,2.96
-0.10364668902591864,0.05002583085121476,3.0
-0.11381400668913523,0.044693945441815486,3.04
-0.1249944806561805,0.03991737021038774,3.08
-0.13703613011510862,0.03561273216044695,3.12
-0.14973587935489874,0.031298432755530674,3.16
-0.14973587935489874,0.031298432755530674,3.2
-0.14973587935489874,0.031298432755530674,3.24
-0.1504295739972151,0.033752263993252936,3.2800000000000002
-0.1504295739972151,0.033752263993252936,3.3200000000000003
-0.1504295739972151,0.033752263993252936,3.36
-0.1521043912910116,0.035675149073646495,3.4
-0.1521043912910116,0.035675149073646495,3.44
-0.1521043912910116,0.035675149073646495,3.48
-0.1521043912910116,0.035675149073646495,3.52
-0.15078465377531614,0.03349322494809447,3.56
-0.15078465377531614,0.03349322494809447,3.6
-0.15078465377531614,0.03349322494809447,3.64
-0.15078465377531614,0.03349322494809447,3.68
-0.15057089203796273,0.036034249528779136,3.72
-0.15057089203796273,0.036034249528779136,3.7600000000000002
-0.1530021588177648,0.03680330209228229,3.8000000000000003
-0.15755107854646275,0.03804049775653305,3.84
-0.163722447372826,0.04018319455489781,3.88
-0.17134727909207997,0.04292212434143436,3.92
-0.18030672024982386,0.04585051426107596,3.96
-0.18030672024982386,0.04585051426107596,4.0
-0.18181547453213628,0.04790627701869269,4.04
-0.1850001474882974,0.05135191389639921,4.08
-0.18972130290869368,0.05584453554024741,4.12
-0.18972130290869368,0.05584453554024741,4.16
-0.19223647587409284,0.05542452964252065,4.2
