x,y,Time
0.0,0.0,0.0
0.0,0.0,0.04
0.0009083635984356596,-0.002382724401402105,0.08
0.0025678940812110442,-0.006798643249769847,0.12
0.004452900295391836,-0.013057656182153357,0.16
0.006445938395503852,-0.020897695899759258,0.2
0.008646003197913171,-0.03006102591934796,0.24
0.008646003197913171,-0.03006102591934796,0.28
0.010855365769857656,-0.03133429612856942,0.32
0.010855365769857656,-0.03133429612856942,0.36
0.010855365769857656,-0.03133429612856942,0.4
0.010855365769857656,-0.03133429612856942,0.44
0.012593811952503914,-0.02946873860599268,0.48
0.012593811952503914,-0.02946873860599268,0.52
0.012593811952503914,-0.02946873860599268,0.56
0.012593811952503914,-0.02946873860599268,0.6
0.011008553832159436,-0.0274713761722111,0.64
0.011008553832159436,-0.0274713761722111,0.68
0.008549873447898971,-0.02814768288373539,0.72
0.003931801397811017,-0.0290553145257,0.76
0.003931801397811017,-0.0290553145257,0.8
0.00580161358503085,-0.027321445330943897,0.84
0.009737751313114221,-0.024850138541074065,0.88
0.009737751313114221,-0.024850138541074065,0.92
0.011122568913729938,-0.02270892855300075,0.96
0.011122568913729938,-0.02270892855300075,1.0
0.011122568913729938,-0.02270892855300075,1.04
0.008628813133126753,-0.02217631039079803,1.08
0.008628813133126753,-0.02217631039079803,1.12
0.008189023773598758,-0.019664521124309706,1.16
0.008189023773598758,-0.019664521124309706,1.2
0.008189023773598758,-0.019664521124309706,1.24
0.008189023773598758,-0.019664521124309706,1.28
0.009439207402403173,-0.02188702891828241,1.32
0.011779236685448927,-0.025983153454700952,1.36
0.015061631605605284,-0.031662515782131875,1.4000000000000001
0.018938986754794565,-0.038796537519931125,1.44
0.018938986754794565,-0.038796537519931125,1.48
0.021386565128949982,-0.03808109353025288,1.52
0.025838998287137413,-0.03653693401701796,1.56
0.03202499869554302,-0.034366713597165414,1.6
0.03202499869554302,-0.034366713597165414,1.6400000000000001
0.03202499869554302,-0.034366713597165414,1.68
0.034574918220117004,-0.03438697237788874,1.72
0.03926485974229621,-0.03403077076772708,1.76
0.045763158487194366,-0.03416745060113456,1.8
0.05365919457116749,-0.03521841637349292,1.84
0.05365919457116749,-0.03521841637349292,1.8800000000000001
0.05497182286086115,-0.03740462472886436,1.92
0.05711850001550986,-0.041595208909173384,1.96
0.06011189093722355,-0.047423613292778076,2.0
0.06358477749520336,-0.054752705399795244,2.04
0.06358477749520336,-0.054752705399795244,2.08
0.06358477749520336,-0.054752705399795244,2.12
0.06358477749520336,-0.054752705399795244,2.16
0.06358477749520336,-0.054752705399795244,2.2
0.06358477749520336,-0.054752705399795244,2.24
0.06612491730981329,-0.05497673602768647,2.2800000000000002
0.06612491730981329,-0.05497673602768647,2.32
0.0678980474095519,-0.0531441123212478,2.36
0.07142956663271083,-0.050035746138944216,2.4
0.07646047279106,-0.045849227860990646,2.44
0.07646047279106,-0.045849227860990646,2.48
0.07706188797981045,-0.04337116414697112,2.52
0.07838728032736927,-0.038848284475916366,2.56
0.0802695249264178,-0.03256837452085666,2.6
0.08198326354768745,-0.02468299299875586,2.64
0.08198326354768745,-0.02468299299875586,2.68
0.07949045638839368,-0.02414595252861067,2.72
0.07483975968803935,-0.02338543686414267,2.7600000000000002
0.068402439471975,-0.022163575973445072,2.8000000000000003
0.068402439471975,-0.022163575973445072,2.84
0.068402439471975,-0.022163575973445072,2.88
0.068402439471975,-0.022163575973445072,2.92
0.0691672144291488,-0.0197309602485761,2.96
0.0691672144291488,-0.0197309602485761,3.0
0.0691672144291488,-0.0197309602485761,3.04
0.06730284286187561,-0.01799124226592968,3.08
0.06730284286187561,-0.01799124226592968,3.12
0.06730284286187561,-0.01799124226592968,3.16
0.06730284286187561,-0.01799124226592968,3.2
0.06518346764160457,-0.016573233565074497,3.24
0.06518346764160457,-0.016573233565074497,3.2800000000000002
0.06518346764160457,-0.016573233565074497,3.3200000000000003
0.06478101448369518,-0.01405519237087438,3.36
0.06478101448369518,-0.01405519237087438,3.4
0.06478101448369518,-0.01405519237087438,3.44
0.06478101448369518,-0.01405519237087438,3.48
0.06293479061604468,-0.015814157245599758,3.52
0.06293479061604468,-0.015814157245599758,3.56
0.06293479061604468,-0.015814157245599758,3.6
0.06132825369389091,-0.013833869610493004,3.64
0.06132825369389091,-0.013833869610493004,3.68
0.06132825369389091,-0.013833869610493004,3.72
0.06347083077806019,-0.012451168110387989,3.7600000000000002
0.06743612749885784,-0.009895542669367057,3.8000000000000003
0.07298812539706544,-0.006402815447734401,3.84
0.07298812539706544,-0.006402815447734401,3.88
0.07298812539706544,-0.006402815447734401,3.92
0.07298812539706544,-0.006402815447734401,3.96
0.07078779923977657,-0.005113992418164232,4.0
0.07078779923977657,-0.005113992418164232,4.04
0.07078779923977657,-0.005113992418164232,4.08
0.07078779923977657,-0.005113992418164232,4.12
0.07240686408326352,-0.003143934288924235,4.16
0.0749640820812788,0.0007906391417735075,4.2
0.0781716853182229,0.006465994232864027,4.24
0.0781716853182229,0.006465994232864027,4.28
0.0781716853182229,0.006465994232864027,4.32
0.0781716853182229,0.006465994232864027,4.36
0.07988222562270263,0.008357171608667351,4.4
0.08349432380854212,0.01132295672669234,4.44
0.08835941205551807,0.015655275680562117,4.48
0.08835941205551807,0.015655275680562117,4.5200000000000005
0.08835941205551807,0.015655275680562117,4.5600000000000005
0.08835941205551807,0.015655275680562117,4.6000000000000005
0.08750064499650251,0.013254230254430044,4.64
0.08542386570505238,0.00904803421659785,4.68
0.08228920825470494,0.0033216615457073873,4.72
0.07815202698473257,-0.0036274825417155552,4.76
0.07304067087004458,-0.011524045443730648,4.8
0.0671227992632806,-0.020242982715513332,4.84
0.0671227992632806,-0.020242982715513332,4.88
0.0693360775789249,-0.021509434095353355,4.92
0.0734188409895811,-0.02387277429190567,4.96
0.0790949394840623,-0.02716113240072214,5.0
0.085978730723987,-0.031460423025922085,5.04
0.085978730723987,-0.031460423025922085,5.08
0.08599406630843598,-0.03401037691175014,5.12
0.08661083410279503,-0.03865533786828535,5.16
0.08781794477265698,-0.045060423601500164,5.2
0.08781794477265698,-0.045060423601500164,5.24
0.08781794477265698,-0.045060423601500164,5.28
0.08753290522378937,-0.04252640456929434,5.32
0.08737625162906217,-0.03782392654268661,5.36
0.08701232273311102,-0.0312872841078351,5.4
0.08618276015284024,-0.023234767070025326,5.44
0.0848873134165335,-0.013909397046756047,5.48
0.0848873134165335,-0.013909397046756047,5.5200000000000005
0.08291253712223016,-0.012296090322212438,5.5600000000000005
0.08291253712223016,-0.012296090322212438,5.6000000000000005
0.08291253712223016,-0.012296090322212438,5.64
0.08516128333557023,-0.01109374242414434,5.68
0.08933649827243001,-0.008897950670713866,5.72
0.08933649827243001,-0.008897950670713866,5.76
0.09167033625215856,-0.007870477904954784,5.8
0.09578657545946322,-0.005598897830083229,5.84
0.10110412342623572,-0.0018806913639913567,5.88
0.10110412342623572,-0.0018806913639913567,5.92
0.10110412342623572,-0.0018806913639913567,5.96
0.1026850717776269,0.00012008406324516245,6.0
0.1026850717776269,0.00012008406324516245,6.04
0.1026850717776269,0.00012008406324516245,6.08
0.1026850717776269,0.00012008406324516245,6.12
0.1026850717776269,0.00012008406324516245,6.16
0.10405250977944555,-0.0020322665845773982,6.2
0.10616302012997435,-0.006228923147824737,6.24
0.10874564592864736,-0.012221048221823199,6.28
0.10874564592864736,-0.012221048221823199,6.32
0.10874564592864736,-0.012221048221823199,6.36
0.10874564592864736,-0.012221048221823199,6.4
0.10687141397366855,-0.0104919575420333,6.44
0.10365981456567538,-0.007051710106832257,6.48
0.10365981456567538,-0.007051710106832257,6.5200000000000005
0.10365981456567538,-0.007051710106832257,6.5600000000000005
0.10365981456567538,-0.007051710106832257,6.6000000000000005
0.10293571152900745,-0.00949674073901016,6.640000000000001
0.10293571152900745,-0.00949674073901016,6.68
0.10293571152900745,-0.00949674073901016,6.72
0.10293571152900745,-0.00949674073901016,6.76
0.10293571152900745,-0.00949674073901016,6.8
0.10139610738853211,-0.007463979294415344,6.84
0.10139610738853211,-0.007463979294415344,6.88
0.10251938830769904,-0.005174713041522174,6.92
0.10380860855199608,-0.0007008621229420852,6.96
0.10510549475243276,0.005643973175682276,7.0
0.10510549475243276,0.005643973175682276,7.04
0.10510549475243276,0.005643973175682276,7.08
0.10510549475243276,0.005643973175682276,7.12
0.1076347123471713,0.005968870634067225,7.16
0.11210669369379445,0.0072986634553875674,7.2
0.1183883117164732,0.009020551193366937,7.24
0.12621646380769364,0.011039574693116467,7.28
0.13541838481056706,0.012654560837085008,7.32
0.14561057905064742,0.013087650876657985,7.36
0.14561057905064742,0.013087650876657985,7.4
0.14561057905064742,0.013087650876657985,7.44
0.14559955376051104,0.01053767471147969,7.48
0.14556492756256695,0.005820320032956501,7.5200000000000005
0.14556492756256695,0.005820320032956501,7.5600000000000005
0.14556492756256695,0.005820320032956501,7.6000000000000005
0.14359141173271148,0.004205471659483039,7.640000000000001
0.13989550343564736,0.001274492000909736,7.68
0.13989550343564736,0.001274492000909736,7.72
0.13989550343564736,0.001274492000909736,7.76
0.13989550343564736,0.001274492000909736,7.8
0.13823315514181556,-0.0006591827778455873,7.84
0.13823315514181556,-0.0006591827778455873,7.88
0.1382223818003607,-0.0032091600199232297,7.92
