x,y,Time
0.028097693826348063,-0.02241490029533659,0.76
0.027834096736375,-0.01987856108810154,0.8
0.027834096736375,-0.01987856108810154,0.84
0.028918420921172087,-0.017570587721213584,0.88
0.031322127066658614,-0.013533699438222302,0.92
0.03446953221481908,-0.00780384030550926,0.96
0.03446953221481908,-0.00780384030550926,1.0
0.03446953221481908,-0.00780384030550926,1.04
0.03278746924050761,-0.005887290240822595,1.08
0.03278746924050761,-0.005887290240822595,1.12
0.03278746924050761,-0.005887290240822595,1.16
0.03481467953489405,-0.004340384160178503,1.2
0.03850592314322915,-0.0014040874884246883,1.24
0.03850592314322915,-0.0014040874884246883,1.28
0.03850592314322915,-0.0014040874884246883,1.32
0.03708357222020296,0.0007123760363653204,1.36
0.033878448350618366,0.004098185285974292,1.4000000000000001
0.02943197890443089,0.008856767407463828,1.44
0.02396709483264313,0.014815191552692874,1.48
0.01770595287835916,0.021852432803428384,1.52
0.010735941541738235,0.029779971196037862,1.56
0.0036757708554265656,0.03880152884215003,1.6
-0.0026478198105901293,0.04899938419047477,1.6400000000000001
-0.0026478198105901293,0.04899938419047477,1.68
-0.0026478198105901293,0.04899938419047477,1.72
-0.0026478198105901293,0.04899938419047477,1.76
-0.0026478198105901293,0.04899938419047477,1.8
-0.00011261649252514217,0.049273690836534025,1.84
-0.00011261649252514217,0.049273690836534025,1.8800000000000001
0.0018580076547827,0.05089206671068911,1.92
0.005311529105203417,0.05409510789259,1.96
0.01051120951314965,0.0579907045920171,2.0
0.01051120951314965,0.0579907045920171,2.04
0.012797875725892385,0.056862140180252846,2.08
0.012797875725892385,0.056862140180252846,2.12
0.014584044937118514,0.055042222723644486,2.16
0.017832431072845795,0.0516220316649955,2.2
0.017832431072845795,0.0516220316649955,2.24
0.02038008546988907,0.05151268326205309,2.2800000000000002
0.02038008546988907,0.05151268326205309,2.32
0.02038008546988907,0.05151268326205309,2.36
0.018516222085214546,0.05325294567998597,2.4
0.018516222085214546,0.05325294567998597,2.44
0.017526196093075583,0.05560291345314569,2.48
0.017526196093075583,0.05560291345314569,2.52
0.017526196093075583,0.05560291345314569,2.56
0.017526196093075583,0.05560291345314569,2.6
0.017526196093075583,0.05560291345314569,2.64
0.01553894923269513,0.05400499295577793,2.68
0.01178700144086484,0.05114762550574536,2.72
0.006598140412837007,0.04713656159218913,2.7600000000000002
0.006598140412837007,0.04713656159218913,2.8000000000000003
0.004060040060565079,0.04738262378310255,2.84
0.004060040060565079,0.04738262378310255,2.88
0.0017284587419818878,0.04635004034587635,2.92
-0.002736192564682549,0.04489082187282388,2.96
-0.002736192564682549,0.04489082187282388,3.0
-0.0047111046891433785,0.04650396231948611,3.04
-0.008463551493043979,0.04935903593245761,3.08
-0.014003682442584328,0.05277448858711293,3.12
-0.014003682442584328,0.05277448858711293,3.16
-0.014003682442584328,0.05277448858711293,3.2
-0.014003682442584328,0.05277448858711293,3.24
-0.0165096387790772,0.0532463814134954,3.2800000000000002
-0.021161267502366233,0.054027234609244815,3.3200000000000003
-0.027516287132391428,0.05554947579996466,3.36
-0.027516287132391428,0.05554947579996466,3.4
-0.029707267768298688,0.05424482877755613,3.44
-0.03385992293015954,0.05201475130870167,3.48
-0.03967853676109344,0.04899507074500235,3.52
-0.03967853676109344,0.04899507074500235,3.56
-0.03967853676109344,0.04899507074500235,3.6
-0.03970709865252378,0.04644523070720431,3.64
-0.03970709865252378,0.04644523070720431,3.68
-0.03970709865252378,0.04644523070720431,3.72
-0.03970709865252378,0.04644523070720431,3.7600000000000002
-0.037974574425309396,0.0483162891782616,3.8000000000000003
-0.03425905700622039,0.05111995965319055,3.84
-0.03425905700622039,0.05111995965319055,3.88
-0.03244324847061193,0.05291030581022597,3.92
-0.03244324847061193,0.05291030581022597,3.96
-0.03306831712497026,0.05538250911443432,4.0
-0.03425394552992422,0.059948504667734145,4.04
-0.03425394552992422,0.059948504667734145,4.08
-0.031708079542451674,0.059803362069471414,4.12
-0.031708079542451674,0.059803362069471414,4.16
-0.02928819079345564,0.060607500392449734,4.2
-0.024888057668064605,0.06229689271002917,4.24
-0.01879057683966529,0.06470515065761283,4.28
-0.01879057683966529,0.06470515065761283,4.32
-0.016360227493787974,0.06547709758389321,4.36
-0.016360227493787974,0.06547709758389321,4.4
-0.014204738151376278,0.06683958270115122,4.44
-0.010118745984486201,0.06919049316605848,4.48
-0.0043329947777786685,0.07226306385455214,4.5200000000000005
0.0030942273651092013,0.07532833994239183,4.5600000000000005
0.0030942273651092013,0.07532833994239183,4.6000000000000005
0.0030942273651092013,0.07532833994239183,4.64
0.0006904833543735167,0.07447715563165042,4.68
0.0006904833543735167,0.07447715563165042,4.72
-0.0015608319138987069,0.07567468624205015,4.76
-0.0056521395741452075,0.07801930036023501,4.8
-0.0056521395741452075,0.07801930036023501,4.84
-0.0056521395741452075,0.07801930036023501,4.88
-0.0056521395741452075,0.07801930036023501,4.92
-0.007207988422411162,0.08003965536897716,4.96
-0.007207988422411162,0.08003965536897716,5.0
-0.007207988422411162,0.08003965536897716,5.04
-0.009748431150384396,0.07981908622814392,5.08
-0.009748431150384396,0.07981908622814392,5.12
-0.009748431150384396,0.07981908622814392,5.16
-0.009748431150384396,0.07981908622814392,5.2
-0.009748431150384396,0.07981908622814392,5.24
-0.009748431150384396,0.07981908622814392,5.28
-0.010919617350125204,0.08208421820786092,5.32
-0.010919617350125204,0.08208421820786092,5.36
-0.01130502710336311,0.07956351209208522,5.4
-0.01202338950666343,0.07490103026789385,5.44
-0.013014748563262235,0.06841650669629158,5.48
-0.013014748563262235,0.06841650669629158,5.5200000000000005
-0.012341559132098235,0.06595697096982427,5.5600000000000005
-0.011054605487419182,0.06141858232445122,5.6000000000000005
-0.009284631300249533,0.055102204729140736,5.64
-0.009284631300249533,0.055102204729140736,5.68
-0.00972735538955661,0.05259093107206009,5.72
-0.00972735538955661,0.05259093107206009,5.76
-0.011662573989236345,0.05093038026842486,5.8
-0.014723555831173463,0.04739822501868313,5.84
-0.018545228693857226,0.042156586349164596,5.88
-0.02292163130992552,0.03541423926556513,5.92
-0.02292163130992552,0.03541423926556513,5.96
-0.02292163130992552,0.03541423926556513,6.0
-0.02292163130992552,0.03541423926556513,6.04
-0.02292163130992552,0.03541423926556513,6.08
-0.02292163130992552,0.03541423926556513,6.12
-0.021620771479552017,0.03760747060350479,6.16
-0.01948423139764943,0.04180408349402888,6.2
-0.01665302738719479,0.047710430978930164,6.24
-0.013492245261955676,0.05516672325779984,6.28
-0.009898825180037533,0.06388790861403797,6.32
-0.009898825180037533,0.06388790861403797,6.36
-0.010522943594235189,0.06636035198144993,6.4
-0.010522943594235189,0.06636035198144993,6.44
-0.010522943594235189,0.06636035198144993,6.48
-0.009315899911018808,0.0686065811653952,6.5200000000000005
-0.009315899911018808,0.0686065811653952,6.5600000000000005
-0.009122705219139783,0.07114925216476374,6.6000000000000005
-0.009122705219139783,0.07114925216476374,6.640000000000001
-0.010961065181894063,0.07291643428535631,6.68
-0.010961065181894063,0.07291643428535631,6.72
-0.00910845046492341,0.07116420179208845,6.76
-0.005868077708385623,0.067743972938784,6.8
-0.005868077708385623,0.067743972938784,6.84
-0.005868077708385623,0.067743972938784,6.88
-0.0033973807524225355,0.0683749694140473,6.92
-0.0033973807524225355,0.0683749694140473,6.96
-0.0009539079487862825,0.06764562679367607,7.0
0.0035686012745896685,0.0663033634115172,7.04
0.009870994852431593,0.06448460906809612,7.08
0.017765114036528935,0.06268234480933683,7.12
0.02695932690670459,0.060574926569257906,7.16
0.02695932690670459,0.060574926569257906,7.2
0.02695932690670459,0.060574926569257906,7.24
0.02695932690670459,0.060574926569257906,7.28
0.02695932690670459,0.060574926569257906,7.32
0.02949469242618886,0.06030212319206064,7.36
0.03412344347078801,0.059451082799249176,7.4
0.03412344347078801,0.059451082799249176,7.44
0.03649544307193032,0.06038709449371709,7.48
0.03649544307193032,0.06038709449371709,7.5200000000000005
0.03694737789588598,0.06289672691996923,7.5600000000000005
0.03694737789588598,0.06289672691996923,7.6000000000000005
0.03938285835686674,0.06365232927847599,7.640000000000001
0.04398054896276076,0.06463234993503822,7.68
0.04398054896276076,0.06463234993503822,7.72
0.04398054896276076,0.06463234993503822,7.76
0.04398054896276076,0.06463234993503822,7.8
0.043667609963266504,0.06210162490402526,7.84
0.04322117307094071,0.05740690058786865,7.88
0.042520467785258725,0.05088669941219749,7.92
0.04141182675958041,0.04284667165445944,7.96
0.039966049279801845,0.033512836945667486,8.0
0.039966049279801845,0.033512836945667486,8.040000000000001
0.039966049279801845,0.033512836945667486,8.08
0.04150224157827383,0.03147749588773264,8.120000000000001
0.044482951353906654,0.027824683298166127,8.16
0.044482951353906654,0.027824683298166127,8.2
0.044482951353906654,0.027824683298166127,8.24
0.044482951353906654,0.027824683298166127,8.28
0.04671989851954882,0.026600523431920927,8.32
0.050690804896160416,0.024070133717880745,8.36
0.05596219881838094,0.020214246548437714,8.4
0.05596219881838094,0.020214246548437714,8.44
0.053414403866718085,0.02010822351187828,8.48
0.048715642229464964,0.01972532010516583,8.52
0.04217207989646859,0.01944416531069007,8.56
0.03406721428054315,0.019014194801631048,8.6
0.02462861532048393,0.018596399121936186,8.64
0.02462861532048393,0.018596399121936186,8.68
0.02245491728696193,0.019929642107690323,8.72
0.018429201973538475,0.022388984023098232,8.76
0.013115940589957225,0.026189715065906165,8.8
0.006457390647259865,0.03080350165229722,8.84
0.006457390647259865,0.03080350165229722,8.88
0.006457390647259865,0.03080350165229722,8.92
0.00460123077469203,0.029055025021778827,8.96
0.00460123077469203,0.029055025021778827,9.0
0.00460123077469203,0.029055025021778827,9.040000000000001
0.004210096069364934,0.031574849151016555,9.08
0.004210096069364934,0.031574849151016555,9.120000000000001
0.0017261039176667684,0.030998409223268727,9.16
0.0017261039176667684,0.030998409223268727,9.200000000000001
0.0017261039176667684,0.030998409223268727,9.24
0.003695851047651053,0.032617852412738076,9.28
0.003695851047651053,0.032617852412738076,9.32
0.003695851047651053,0.032617852412738076,9.36
0.003695851047651053,0.032617852412738076,9.4
0.003695851047651053,0.032617852412738076,9.44
0.003695851047651053,0.032617852412738076,9.48
0.003695851047651053,0.032617852412738076,9.52
0.006201742400935227,0.03214561462778689,9.56
0.006201742400935227,0.03214561462778689,9.6
0.006201742400935227,0.03214561462778689,9.64
0.008701179773438787,0.03265089951864798,9.68
0.008701179773438787,0.03265089951864798,9.72
0.008701179773438787,0.03265089951864798,9.76
0.00723085708497935,0.03473432246941948,9.8
0.004453435921482632,0.03854699470012685,9.84
0.004453435921482632,0.03854699470012685,9.88
0.002099062841592068,0.039526498350291886,9.92
0.002099062841592068,0.039526498350291886,9.96
0.002099062841592068,0.039526498350291886,10.0
0.002099062841592068,0.039526498350291886,10.040000000000001
-0.0004447435823890691,0.03934887831394379,10.08
-0.0051314427354924655,0.03883792480584227,10.120000000000001
-0.0051314427354924655,0.03883792480584227,10.16
-0.005373023095170622,0.036299393945321216,10.200000000000001
-0.0055908131336443005,0.03159167309075652,10.24
-0.0055908131336443005,0.03159167309075652,10.28
-0.007975808925464956,0.03249405608760307,10.32
-0.012384406356299128,0.03417303962612272,10.36
-0.01842018813271801,0.03672506982152897,10.4
-0.01842018813271801,0.03672506982152897,10.44
-0.01842018813271801,0.03672506982152897,10.48
-0.017788512858783984,0.039195593318341,10.52
-0.017788512858783984,0.039195593318341,10.56
-0.017788512858783984,0.039195593318341,10.6
-0.017788512858783984,0.039195593318341,10.64
-0.017788512858783984,0.039195593318341,10.68
-0.017788512858783984,0.039195593318341,10.72
-0.017788512858783984,0.039195593318341,10.76
-0.01662961057404106,0.03692415203703576,10.8
-0.0150058301790003,0.03252471369504637,10.84
-0.013551367840469196,0.026236272297176323,10.88
-0.012061702661611598,0.01835371607083464,10.92
-0.012061702661611598,0.01835371607083464,10.96
-0.012695915526628462,0.015883842786261704,11.0
-0.012695915526628462,0.015883842786261704,11.040000000000001
-0.012695915526628462,0.015883842786261704,11.08
-0.012695915526628462,0.015883842786261704,11.120000000000001
-0.012819721567154113,0.01333685003709076,11.16
-0.013046602207020381,0.008624809348777787,11.200000000000001
-0.013373696727142717,0.0020731109375668735,11.24
-0.0136526279204252,-0.006045832552838309,11.28
-0.0136526279204252,-0.006045832552838309,11.32
-0.0136526279204252,-0.006045832552838309,11.36
-0.0136526279204252,-0.006045832552838309,11.4
-0.016197235242541193,-0.006211584102555575,11.44
-0.016197235242541193,-0.006211584102555575,11.48
-0.016197235242541193,-0.006211584102555575,11.52
-0.016197235242541193,-0.006211584102555575,11.56
-0.018551210325871516,-0.007192043845257944,11.6
-0.018551210325871516,-0.007192043845257944,11.64
-0.018551210325871516,-0.007192043845257944,11.68
-0.02096545332403929,-0.008012976696225594,11.72
-0.0255675595010152,-0.0087121460206598,11.76
-0.032018239905669696,-0.009068665295173691,11.8
-0.032018239905669696,-0.009068665295173691,11.84
-0.032018239905669696,-0.009068665295173691,11.88
-0.033529500153769334,-0.011122586535755668,11.92
-0.03647790885299941,-0.014800813135151733,11.96
-0.04087734201204417,-0.01963551211776413,12.0
-0.04687576429828651,-0.024928159777359283,12.040000000000001
-0.054293438865650114,-0.030487413251413496,12.08
-0.06287862920422374,-0.03635441728610567,12.120000000000001
-0.07244484114697809,-0.04250543508530159,12.16
-0.0828605852436647,-0.04886681587312288,12.200000000000001
-0.09421875813717322,-0.054752032422997046,12.24
-0.09421875813717322,-0.054752032422997046,12.280000000000001
-0.09365050246703607,-0.05723790963101778,12.32
-0.09237316986558718,-0.061774036131941816,12.36
-0.09091663839285463,-0.0681526404607038,12.4
-0.0885867542920978,-0.07587888511586346,12.44
-0.0885867542920978,-0.07587888511586346,12.48
-0.08701182894253807,-0.07387336519740983,12.52
-0.08423289327910097,-0.07006434855723565,12.56
-0.08014958212245835,-0.06494521795769542,12.6
-0.07484370951548144,-0.058823346408706345,12.64
-0.07484370951548144,-0.058823346408706345,12.68
-0.07484370951548144,-0.058823346408706345,12.72
-0.07484370951548144,-0.058823346408706345,12.76
-0.07484370951548144,-0.058823346408706345,12.8
-0.07633866411099659,-0.056757526775401405,12.84
-0.07633866411099659,-0.056757526775401405,12.88
-0.0787461322359203,-0.05591693339719981,12.92
-0.08285266967919289,-0.05369972510569783,12.96
-0.08285266967919289,-0.05369972510569783,13.0
-0.08285266967919289,-0.05369972510569783,13.040000000000001
-0.08285266967919289,-0.05369972510569783,13.08
-0.08501346535789214,-0.052345671179550655,13.120000000000001
-0.08931645605944037,-0.05054681068330341,13.16
-0.08931645605944037,-0.05054681068330341,13.200000000000001
-0.08931645605944037,-0.05054681068330341,13.24
-0.08931645605944037,-0.05054681068330341,13.280000000000001
-0.09183968007622889,-0.05091537622849397,13.32
-0.09653229707487143,-0.051124614110305784,13.36
