"","x","y"
"1",-0.000237384302758748,-0.00239087508518452
"2",-0.000338084999802493,-0.0033857918503538
"3",-0.000438785696846238,-0.00438070861552308
"4",-0.000514837562779224,-0.00537781247856249
"5",-0.00057935275644822,-0.00637572920343779
"6",-0.00016931076895948,-0.00546366255647811
"7",-0.000122947178512907,-0.0044647379259474
"8",2.66169979895882e-05,-0.00347598590592058
"9",9.69953803216508e-05,-0.00247846553855943
"10",0.000660524684026765,-0.00165236946432494
"11",0.00156815701972465,-0.00123260340662661
"12",0.00247096267014292,-0.0016626521917346
"13",0.00315032915779974,-0.00239645133008844
"14",0.00391301298250605,-0.00304322283806583
"15",0.00467996844357247,-0.00368492317369017
"16",0.00540009878685553,-0.00437876197966965
"17",0.00577792906135012,-0.00530463685440993
"18",0.00615146076520195,-0.00623225426811968
"19",0.00612202848530288,-0.00723182104472839
"20",0.00585609751332981,-0.00819581311842271
"21",0.00564925719655915,-0.00917418783363064
"22",0.00531293944751234,-0.0101159364049999
"23",0.0047366339305103,-0.0109331707355765
"24",0.00394595148213748,-0.0115453972180446
"25",0.00318432943223636,-0.0121934187092811
"26",0.00225752363472707,-0.0125689596706996
"27",0.00148969231252012,-0.0132096117296505
"28",0.000586063331414747,-0.0136379278097904
"29",-0.000413830183203361,-0.013623334680426
"30",-0.00138981129105933,-0.0138411898550449
"31",-0.00227012145325107,-0.0133667912691048
"32",-0.0029969667058448,-0.0126799900032484
"33",-0.00372001970243709,-0.0119891974409557
"34",-0.00448142685138556,-0.0113409234606587
"35",-0.00516039850434267,-0.0106067589733122
"36",-0.00537401174958443,-0.00962984066482511
"37",-0.00546666357740837,-0.00863414209658225
"38",-0.00551070872741071,-0.00763511255509648
"39",-0.00580462720618193,-0.00667928206393353
"40",-0.00623263393277554,-0.00577550651547549
"41",-0.0065022758500119,-0.00481254585352242
"42",-0.00655000322696078,-0.00381368545412239
"43",-0.0061159296221367,-0.00291280804537299
"44",-0.00556277167522231,-0.00207973164685635
"45",-0.00499742786971335,-0.00125487627676251
"46",-0.00424400854160454,-0.000597335923603811
"47",-0.00346150172088178,2.53060887294022e-05
"48",-0.0027432300162962,0.00072106880574702
"49",-0.001931309360365,0.00130483660930614
"50",-0.00103346251020293,0.00174514449437527
"51",-9.93354732595232e-05,0.00210208521613637
"52",0.000894304063383096,0.00198947761772205
"53",0.00188962022966752,0.00189280430634356
"54",0.00288854486019822,0.00184644071589698
"55",0.00388782651910096,0.00188433749914564
"56",0.00481532154715785,0.0015105020100201
"57",0.00573081514527648,0.0011081694711871
"58",0.00661952941153969,0.000649707964689277
"59",0.00714376972742242,-0.000201862403045048
"60",0.00742291512703487,0.000758386442762749
"61",0.00723655798726505,0.0017408685120428
"62",0.00707037405248258,0.00272696328427325
"63",0.00616115731292232,0.00314328638056194
"64",0.00521499680286124,0.00346698421682434
"65",0.00430195999183723,0.003874861381808
"66",0.00330638703932936,0.0037808693808996
"67",0.00231605612068521,0.00364214421527551
"68",0.00131917495657023,0.00372106154311136
"69",0.000358599005399739,0.00399907924404588
"70",-0.000619002252057297,0.00420954487406281
"71",-0.00160277756106441,0.00403013990928209
"72",-0.00257419260834728,0.00379275244981463
