"","x","y"
"1",0.00353664139722181,0.00237082610288328
"2",0.00440100005766143,0.00287370193857538
"3",0.00526535871810104,0.00337657777426749
"4",0.00612971737854066,0.0038794536099596
"5",0.00699407603898027,0.00438232944565171
"6",0.0078683955414352,0.00486768025447658
"7",0.00874384394199803,0.00535099184957025
"8",0.00961929234256086,0.00583430344466392
"9",0.0104947407431237,0.00631761503975759
"10",0.0104860698034678,0.00531765263306147
"11",0.0107304274478576,0.00434796745650764
"12",0.0109849585556663,0.00338090286964816
"13",0.0107855243786393,0.00240099164457031
"14",0.0108913674718333,0.00140660880098183
"15",0.0105799970258645,0.000456320189360517
"16",0.0100314332030689,-0.000379788495153618
"17",0.0095305314861216,-0.00124529266611943
"18",0.0089984833156229,-0.00209200675261438
"19",0.0083064830451688,-0.00281390399301046
"20",0.00752033902875462,-0.00343194734541883
"21",0.00661459811652225,-0.00385577915157366
"22",0.00567920515229403,-0.00350216919346678
"23",0.00496442434693007,-0.00280282063925132
"24",0.00432124072911623,-0.00203710866090966
"25",0.00382260443127272,-0.00117029735360402
"26",0.00353669195639409,-0.000212041617013425
"27",0.00305127930744622,0.000662243553992812
"28",0.00259861830006257,0.00155392623992678
"29",0.00233743437592519,0.00251921529392678
"30",0.00198536965266051,0.00345519095099942
"31",0.00179434511944963,0.00443677621357805
"32",0.00182049898982715,0.00543643414260392
"33",0.00209036387974488,0.00639933234137141
"34",0.0024194436193795,0.00734363447785211
"35",0.00215493691915072,0.00830801832546368
"36",0.00261169118026027,0.00919761123514668
"37",0.0031695731646599,0.0100275315273931
"38",0.00359137441118499,0.0109342198467343
"39",0.00403053321808928,0.0118326292981085
"40",0.00460495598251228,0.0126511880850704
"41",0.0052899801933204,0.0133797083871944
"42",0.00603716226992868,0.0140443277853429
"43",0.00671019272715815,0.014783942552395
"44",0.00766503696097325,0.0150810494172602
"45",0.00859840031425866,0.0154399823507503
"46",0.00952877530858986,0.0158065916385803
"47",0.0104956611658527,0.016061800844968
"48",0.0114956607760716,0.016062683773172
"49",0.0124913056157967,0.0159694563462598
"50",0.0134872245534034,0.0158792040902412
"51",0.0144871165193491,0.0158939029486032
"52",0.0154645099316739,0.015682474195724
"53",0.0163463486984039,0.0152109231491848
"54",0.0172237679133085,0.0147311987269211
"55",0.0181250845184358,0.0142980378130314
"56",0.0180478696358054,0.0152950522872997
"57",0.0173524937607636,0.0160136985093101
"58",0.0170978280983623,0.0169807276714318
"59",0.016187483478361,0.017394578698777
"60",0.0151967765308853,0.0175305924636074
"61",0.0142043615993963,0.017653525794148
"62",0.0132064617185809,0.017718301004441
"63",0.0122290639622675,0.0175068923339622
"64",0.0112416199633866,0.0173489228778195
"65",0.0102570122005842,0.0171741442938075
"66",0.00929024993244514,0.0169184673161527
"67",0.00831343819749659,0.016704367259014
"68",0.00771219620714079,0.0159053002599251
"69",0.00689587328909756,0.0153277044726504
"70",0.00623843106641887,0.0145741995132512
"71",0.00563591318604947,0.0137760941293355
"72",0.00494958792858926,0.0130487993878639
"73",0.00439761459283958,0.012214937626766
"74",0.00389677395013661,0.0113493981125803
"75",0.00305264560301178,0.0108132569617811
"76",0.00274890480311506,0.00986050225752707
"77",0.00270466368521096,0.00886148137511941
"78",0.00280358137488748,0.00786638575626207
"79",0.00287450658756265,0.00686890412023714
"80",0.00261423825206405,0.00590336779594023
"81",0.00275933100729182,0.00491394973850423
"82",0.00310846559918447,0.00397687714967029
"83",0.00345712000612593,0.00303962579356548
"84",0.00387858411394922,0.00213278070987328
"85",0.00429970891462555,0.00122577800742123
"86",0.00492639562716336,0.000446506704004663
"87",0.00543778589020863,-0.000412841885836785
"88",0.0060036758151025,-0.00123732268785925
"89",0.00674274427592584,-0.00191095300948693
"90",0.00751536532153477,-0.0025458204916296
"91",0.00807705180930311,-0.00337317065296303
"92",0.00889160441330162,-0.0039532603488888
"93",0.00978452393831988,-0.0044034766545033
"94",0.0107801173997046,-0.00449725116942092
"95",0.0117685613463698,-0.00434566434842092
"96",0.0127669417834633,-0.00440255461849329
"97",0.0137587431839463,-0.00453034343647078
"98",0.0147578542342425,-0.00457249920921789
"99",0.0157272953834821,-0.00432717522310759
"100",0.0167241974473106,-0.00424852234563582
"101",0.0176644884876904,-0.00390815084362467
"102",0.0186035038242005,-0.00356427557874077
"103",0.0194957401347043,-0.00311270679525538
"104",0.0204957072834572,-0.00312081243619329
"105",0.0214456757588975,-0.00280846664116854
"106",0.0222144141955588,-0.00216890334015792
"107",0.0229202892178108,-0.00146056694199621
"108",0.0237911396503539,-0.000969018852650534
"109",0.0244627211417413,-0.000228088153849357
