"","x","y"
"1",-0.00235236084350129,-0.00297149522164215
"2",-0.00299064669545112,-0.00374129465733997
"3",-0.00362893254740095,-0.00451109409303779
"4",-0.00426721839935078,-0.00528089352873561
"5",-0.00491278100426967,-0.00604460088311314
"6",-0.00556672535265896,-0.00680114353836116
"7",-0.00622066970104824,-0.00755768619360917
"8",-0.00687461404943753,-0.00831422884885718
"9",-0.00782930884124561,-0.0086118155664615
"10",-0.00852655044013396,-0.0093286517770282
"11",-0.00916687929768338,-0.0100967526520371
"12",-0.00970833489015268,-0.0092560233011853
"13",-0.0104336538591231,-0.0085676103486258
"14",-0.0113898321125766,-0.00827482519254263
"15",-0.0123382934196985,-0.0079579322312882
"16",-0.0131473890244073,-0.00737025519205582
"17",-0.0137353805978792,-0.00656138813899579
"18",-0.0143258730878887,-0.00575434500554975
"19",-0.0142208517458701,-0.0047598750373151
"20",-0.0140770191311563,-0.00377027300672676
"21",-0.0140698457145801,-0.00277029873601045
"22",-0.0140542110547978,-0.00177042096477364
"23",-0.0140499101451512,-0.000770430213728301
"24",-0.0141436574169989,0.000225165813293267
"25",-0.0142311823209644,0.00122132814503736
"26",-0.0142739361521133,0.00222041378196849
"27",-0.0138183836193579,0.00311062268436167
"28",-0.013082452607596,0.00378767921518255
"29",-0.0124363246402776,0.00455090830913069
"30",-0.0117380438391149,0.0052667322558715
"31",-0.0110925021672903,0.00603045730452316
"32",-0.0104120855536031,0.00676328281705556
"33",-0.00969963115206915,0.00746500122620195
"34",-0.00896370014030732,0.00814205775702283
"35",-0.00807016261297618,0.00859104627274561
"36",-0.00707884797847277,0.00872255785177715
"37",-0.00609926405215924,0.00852152220491777
"38",-0.00510211794043695,0.00844602629855772
"39",-0.00410339233023418,0.00849649565089262
"40",-0.00311735968292133,0.00832994350160233
"41",-0.00226141444017291,0.00884700997838877
"42",-0.00208900440463739,0.00983203524692082
"43",-0.0019481630078305,0.0108220674185928
"44",-0.0018219497253782,0.0118140705472837
"45",-0.00170751780543813,0.0128075016398608
"46",-0.00147815326150728,0.013780842230809
"47",-0.0013329778459806,0.0147702481630363
"48",-0.00120657271909976,0.0157622268643693
"49",-0.00107409518664363,0.0167534128728431
"50",-0.000931254016326013,0.0177431584967599
"51",-0.000772974292349039,0.018730552809574
"52",-0.00057602581673439,0.0197109666497217
"53",-0.00037907734111974,0.0206913804898693
"54",-0.000283879601870734,0.0216868388719436
"55",-0.000205298006896572,0.022683746557204
"56",-0.000179622622314967,0.0236834168901771
"57",-0.000190562886576653,0.0246833570436953
"58",-0.000418354502808068,0.0256570669489415
"59",-0.000979749796681976,0.026484614726424
"60",-0.00144220371090623,0.0273712580466034
"61",-0.00186915612055462,0.0282755321421604
"62",-0.00228614956782976,0.0291844416343155
"63",-0.00265144120078106,0.0301153347661495
"64",-0.00295778312325071,0.0310672563104679
"65",-0.00326412504572035,0.0320191778547864
"66",-0.0034678587830421,0.0329982041896093
"67",-0.00366279591138354,0.0339790199296921
"68",-0.00385998284058088,0.0349593858383985
"69",-0.00408728290128196,0.0359332106082648
"70",-0.00431458296198303,0.0369070353781312
"71",-0.0045418830226841,0.0378808601479976
"72",-0.00483615194639959,0.0388365828067932
"73",-0.00513540811418221,0.0397907556140163
"74",-0.00543466428196483,0.0407449284212394
"75",-0.00580571436658456,0.0416735412763646
"76",-0.00622696591447097,0.0425804851188396
"77",-0.00664821746235738,0.0434874289613146
"78",-0.00714808267698822,0.0443535321694844
