"","x","y"
"1",6.05919157973898e-05,-0.00133302214754257
"2",0.00010599957671604,-0.00233199068775287
"3",0.00012118383159478,-0.00333187540030917
"4",0.000652603432038927,-0.00248476666569254
"5",0.00132817591000021,-0.00174747308303956
"6",0.000908878736960846,-0.000839624042349869
"7",0.00077427542768452,0.000151275523263045
"8",0.000374856676600943,0.00106804412071981
"9",6.05919157973894e-05,0.00201737949882234
"10",0.000121183831594779,0.00301554212071318
"11",0.000580085247458055,0.00390402931280921
"12",0.000372926255276144,0.00488233660193578
"13",0.00111270578866273,0.00555518594761602
"14",0.00154619564054823,0.00645634439556637
"15",0.00254399953878496,0.00652258170124509
"16",0.00232316543105508,0.00749789308581063
"17",0.00173674442577678,0.00830789950835824
"18",0.00211079686280432,0.00923530706404978
"19",0.00242792465634046,0.0101836898784064
"20",0.00263626248891661,0.0111617468028834
"21",0.00260545237928776,0.0121612720587647
"22",0.00247941652950709,0.0131532977462195
"23",0.00172786304662205,0.013812969909012
"24",0.00148053477184608,0.0147819016529942
"25",0.000908997192892022,0.0156024775457935
"26",0.000121211455599741,0.016218426920433
"27",-0.00060581306594252,0.0169050384154404
"28",-0.00155269778335679,0.017226611629386
"29",-0.00253445462378973,0.0170364708755662
"30",-0.00353288132319236,0.0169803983696479
"31",-0.00453212496946433,0.0169415121846319
"32",-0.00551479793330274,0.016756164278949
"33",-0.00644949968707301,0.0164007312592409
"34",-0.00722933444318963,0.0157747458335699
"35",-0.00791169781094329,0.0150437326774996
"36",-0.00852706682462766,0.0142554935151909
"37",-0.00889977233724897,0.013327543839367
"38",-0.00889042995108697,0.0123275874804089
"39",-0.00803642467401522,0.0128478518235399
"40",-0.00736306260736212,0.013587164698575
"41",-0.0064686354163622,0.014034378294075
"42",-0.00550958197754751,0.0137511531159963
"43",-0.00637924538600649,0.0142447982881468
"44",-0.00736890339483763,0.0143882452314965
"45",-0.00830394677662271,0.0147427785503537
"46",-0.00926868950731873,0.0150059732759262
"47",-0.0102588328787965,0.0148659157737404
"48",-0.0112587241811006,0.0148511718401834
"49",-0.0104790810565702,0.0154773959201839
"50",-0.0098495381448837,0.0162543616352224
"51",-0.00936336244176494,0.0171282227143975
"52",-0.00902652129170263,0.0180697842044897
"53",-0.00907974406563759,0.019068366868236
"54",-0.00952695766113754,0.0199627940592359
"55",-0.0101745279836344,0.0207247997530607
"56",-0.0108568173723882,0.0214558819577367
"57",-0.011509468246109,0.0222135407444154
"58",-0.01199759587165,0.0230863130063393
"59",-0.0125935133829577,0.0238893586586635
"60",-0.0132241060080522,0.0246654726587798
"61",-0.0137523601167956,0.0255145589892526
"62",-0.0142510331174926,0.0263813491820765
"63",-0.0146982467129925,0.0272757763730764
"64",-0.0150691776544038,0.0282044368259351
"65",-0.0154094942533382,0.029144747738607
"66",-0.015758850322604,0.0300817377795717
"67",-0.016114845650196,0.0310162255145007
"68",-0.0163786515339538,0.0319808013050401
"69",-0.0167563288675163,0.0329067385770587
"70",-0.0172035424630162,0.0338011657680586
"71",-0.017571655581243,0.0347309467810877
"72",-0.0173818372953312,0.0357127660202216
"73",-0.016876202984575,0.0365755139230217
"74",-0.0161991683918736,0.0373114651172498
"75",-0.0153182832599429,0.0377847952180709
"76",-0.0146828501535895,0.038556951139728
"77",-0.0136838655524518,0.0386020040718164
"78",-0.0136937729702101,0.0396019549921487
"79",-0.0140562939351527,0.0405339306087702
"80",-0.0145188884128402,0.0414205005999232
"81",-0.0145957117325882,0.0424175453218604
"82",-0.0144186346355156,0.0434017423050362
"83",-0.0142654843747255,0.0443899452182175
"84",-0.0142893709055192,0.045389659894336
"85",-0.0144410773132709,0.0463780854938866
"86",-0.0146226070333313,0.0473614709527657
"87",-0.0148187231684695,0.0483420516284566
"88",-0.0150875969100121,0.0493052270595744
"89",-0.015334153440981,0.0502743554705894
"90",-0.0156188242897017,0.051232980792542
"91",-0.0160660378852016,0.0521274079835419
"92",-0.0165827186052501,0.0529835861387936
"93",-0.0171879142728737,0.05377966289633
"94",-0.0176408870855747,0.0546711872263141
"95",-0.018228860638304,0.0554800673789269
"96",-0.019028860638304,0.0560800673789269
"97",-0.0198090746888362,0.0567055799969868
"98",-0.0206159729256595,0.0572962704704257
"99",-0.0215147180148601,0.0577347419799196
"100",-0.0224372659725691,0.058120624430579
"101",-0.0233640478047136,0.0584962245312272
"102",-0.0242947992981539,0.0588618769036502
"103",-0.0252255507915943,0.0592275292760732
"104",-0.0261563022850346,0.0595931816484962
"105",-0.0270979252150189,0.0599298510081471
"106",-0.0280375630033599,0.0602720217648194
"107",-0.0289228110737724,0.0607371409472134
"108",-0.0298121230635767,0.061194441925553
"109",-0.0307467498623856,0.0615500719959185
"110",-0.0316954331604361,0.0618662997619354
"111",-0.0326543667706004,0.0621499303866876
"112",-0.0336531196144619,0.0621000028704398
"113",-0.0346219524061531,0.0618522872638589
"114",-0.0356074452503592,0.0616825702817428
"115",-0.0362728051504319,0.0609360475403777
"116",-0.0369031553149204,0.0601597366038779
"117",-0.0378410639848851,0.0598128543085597
"118",-0.0386017218590391,0.0604620072939857
"119",-0.0392147988553365,0.0612520304560581
"120",-0.0400381388464699,0.0618195789200684
"121",-0.0409868221445204,0.0621358066860853
"122",-0.0419659856163496,0.062338880306813
"123",-0.0429486691530483,0.0625241721487848
"124",-0.0438426159418231,0.0629723452613643
"125",-0.0446525787944026,0.0635588264438769
"126",-0.0455662648441406,0.0639652471649456
"127",-0.0464937569948714,0.0643390897927088
"128",-0.0473082103685961,0.0649193188009706
"129",-0.0481136784987588,0.0655119578912204
"130",-0.0489408203525039,0.0660739510884951
"131",-0.0497565936714289,0.0666523228479459
"132",-0.0504879795533285,0.0673342866972502
"133",-0.0511547744127983,0.0680795280107753
"134",-0.0518139632393396,0.0688315054645351
"135",-0.0524647546127956,0.0695907620669004
"136",-0.0531230974499256,0.0703434802803107
"137",-0.0538045159778444,0.0710753742547421
"138",-0.0544859345057633,0.0718072682291734
"139",-0.0550893709040311,0.0726046793610531
"140",-0.0556973679297014,0.0733986186640077
"141",-0.0563827326287064,0.0741268186567005
"142",-0.0570680973277114,0.0748550186493933
"143",-0.0577409266852985,0.0755948163619937
"144",-0.0583917180587545,0.076354072964359
"145",-0.0590327266243608,0.0771216066892332
"146",-0.0596076721410738,0.0779397983860939
"147",-0.0601826176577866,0.0787579900829546
"148",-0.0607373703868367,0.0795900053530137
"149",-0.0612603866066893,0.0804423280816623
"150",-0.0617834028265419,0.081294650810311
"151",-0.0622993174227001,0.0821512908335827
"152",-0.0627954563610569,0.0830195339757072
"153",-0.0632915952994137,0.0838877771178316
