x,y,Time
0.0,0.0,0.0
0.0,0.0,0.04
0.0023044348398285354,0.0010918241932584348,0.08
0.006801595262309583,0.0022629222892559934,0.12
0.006801595262309583,0.0022629222892559934,0.16
0.009032671655331745,0.0010280951238197855,0.2
0.009032671655331745,0.0010280951238197855,0.24
0.009032671655331745,0.0010280951238197855,0.28
0.009032671655331745,0.0010280951238197855,0.32
0.008044402680654662,-0.0013226120960803682,0.36
0.006253819325596981,-0.005686922376704547,0.4
0.003962449398177328,-0.011827751171697314,0.44
0.0008807442900223959,-0.019331410935779836,0.48
-0.0029804318063114867,-0.027936765473012375,0.52
-0.007744932801990308,-0.0373260914811815,0.56
-0.013124032446615926,-0.047483146150828506,0.6
-0.019221312369377783,-0.05816034931674963,0.64
-0.02626669685626749,-0.06897748329202615,0.68
-0.03385875826689794,-0.08015480715343667,0.72
-0.041711361015860544,-0.09178727304800378,0.76
-0.04942029137064148,-0.10400572578733927,0.8
-0.0567193699677123,-0.11682970017428858,0.84
-0.06359523252920887,-0.1301900361225785,0.88
-0.07046134196760612,-0.14388272485072076,0.92
-0.0771892739115675,-0.15791050622949518,0.96
-0.08369497741319407,-0.17225964958799644,1.0
-0.09023313994523247,-0.18679860029090053,1.04
