x,y,Time,bearing
0.0,0.0,0.0,0.0
0.0004746324292129634,-0.000505195445200906,0.01,-31.248926037185786
0.0009492648584259267,-0.0010103908904018123,0.02,13.751073962814216
0.0006331349000207767,-0.0009475148920049731,0.03,35.552483449166026
0.00047506992081820175,-0.0009160768928065532,0.04,45.75645717089772
0.00022225345241512953,-0.0009479523836102115,0.05,48.74309416137289
8.749832104768679e-07,-0.0008217628952112945,0.06,44.71483049488773
-0.0001571899959920982,-0.0007903248960128748,0.07,44.2166188822741
-0.0002205034859941757,-0.0006955734068123778,0.08,41.509614563874244
-0.0002205034859941757,-0.0006955734068123778,0.09,40.3161251398922
-0.0002205034859941757,-0.0006955734068123778,0.1,40.3161251398922
-0.0002205034859941757,-0.0006955734068123778,0.11,40.3161251398922
-0.0001257519967936784,-0.0006322599168102999,0.12,33.9759333939823
6.375098160731621e-05,-0.0005056329368061447,0.13,19.19140599381972
0.0003161299584051499,-6.287599839683928e-05,0.14,1.9827850307935724
0.00044188195519882843,0.0005693839184134605,0.15,-9.447516550833974
0.0005043204619904295,0.001296395324424258,0.16,-15.606679579977058
0.0005353209695836103,0.00186534175123248,0.17,-19.938993563165578
0.0006296349671788692,0.0023395366888402046,0.18,-22.191037908568127
0.0007553869639725474,0.0029717966056505046,0.19,-24.123909688283995
0.0008492634699625683,0.0038568729908638774,0.2,-25.04547813549395
0.0008165129959484327,0.004931452354478244,0.21,-25.859614277212387
0.0007837625219342981,0.006006031718092611,0.22,-25.877931341650083
0.0007195740487217441,0.006922546102504403,0.23,-25.893100994330595
0.0010348290239164174,0.007681432999318857,0.24,-26.65838285157976
0.0014133974891131673,0.008345568406932815,0.25,-28.52261504327952
0.0019181554427088344,0.009231082283751425,0.26,-30.523701738126537
0.0022015349270998502,0.010242785648968952,0.27,-31.248926037185786
0.002421600921488788,0.01134924050338698,0.28,-31.248926037185786
0.0025469154266772264,0.012392381867802924,0.29,-31.53684210374288
0.002672229931865669,0.013435523232218872,0.3,-32.31975049197275
0.002828982436252528,0.014636729575837394,0.31,-32.74325962845232
0.002953859449835729,0.016090752387858988,0.32,-32.188116982921365
0.003142049953421009,0.017450023710680083,0.33,-31.470144163850655
0.0032673644586094473,0.01849316507509603,0.34,-30.824520617824305
0.0034878679446036223,0.01918873848190841,0.35000000000000003,-30.43627444293205
0.0035184309605915676,0.02016856635632228,0.36,-30.07978670927837
0.0034856804865774317,0.021243145719936646,0.37,-29.580588588892468
0.0034843680117617173,0.02247579006275359,0.38,-29.470125721511945
0.0035149310277496604,0.023455617937167456,0.39,-29.544197718178516
0.003640245532938098,0.024498759301583406,0.4,-29.780125322799954
0.003670808548926041,0.025478587175997273,0.41000000000000003,-29.683856951593523
0.0037646850549160607,0.02636366356121065,0.42,-29.43062307273395
0.0037323720725071677,0.027027361477219368,0.43,-29.160942204462433
0.003731934580901929,0.02743824292482501,0.44,-28.887551379010162
0.003668183599294611,0.02794387586163116,0.45,-28.3282045161854
0.003635870616885716,0.028607573777639877,0.46,-27.663651768437745
0.00354024414447474,0.0293660231828491,0.47000000000000003,-27.173313758508414
0.003476055671262186,0.030282537567260882,0.48,-27.01756822971951
0.003411867198049633,0.03119905195167268,0.49,-27.01253123812695
0.0033791167240354936,0.03227363131528705,0.5,-27.026695831043096
0.003314928250822944,0.03319014569969884,0.51,-26.888405134726398
0.0033140532676124647,0.034011908594910135,0.52,-26.606888223678254
0.00318698879600307,0.03461229302091677,0.53,-26.054497129450986
0.003091799815197338,0.034959860978520337,0.54,-25.5980533069864
0.002838545855189025,0.03533886693532233,0.55,-25.171436620546803
0.0026167298943791284,0.035875937871326896,0.56,-24.779106052012615
0.0024263519327676632,0.036571073786534035,0.5700000000000001,-24.323844298793112
0.0022040984803525366,0.03751902617014425,0.58,-23.661744028040783
0.0020137205187410624,0.03821416208535139,0.59,-23.369158647212586
0.0017600290671275088,0.03900404948975902,0.6,-23.180299817714264
0.0016329645955181161,0.039604433915765666,0.61,-23.20948148634913
0.0015687761223055663,0.04052094830017745,0.62,-22.821957015705113
0.0015045876490930121,0.04143746268458925,0.63,-22.4478752658172
0.0014722746666841124,0.042101160600597966,0.64,-21.97019002716429
0.0013770856858783766,0.04244872855820153,0.65,-21.6376119616934
0.0012818967050726448,0.042796296515805105,0.66,-21.11372529531909
0.0010600807442627503,0.04333336745180967,0.67,-20.483170492442877
0.0007749512934507852,0.04396518987701472,0.68,-19.823864891228148
0.0003317568634362411,0.0446284503014182,0.6900000000000001,-19.370225553855388
-0.00017475105658038448,0.04538646221502219,0.7000000000000001,-18.895334232939597
-0.0007131344674006601,0.046397290597029225,0.71,-18.47768347228434
-0.0011567663890204426,0.047471432469038365,0.72,-18.117858492249017
-0.0014108953322392237,0.04867220132105164,0.73,-18.120690598713736
-0.0014117703154497097,0.04949396421626295,0.74,-18.18873845733218
-0.0013174563178544485,0.049968159153870664,0.75,-18.137405753987235
-0.0012227048286539532,0.050031472643872754,0.76,-18.008406121998586
-0.0012860183186560303,0.05012622413307325,0.77,-17.800310985499276
-0.0013493318086581097,0.05022097562227375,0.78,-17.69591384270357
-0.0014126452986601846,0.050315727111474244,0.79,-17.63211709354482
-0.0015707102778627592,0.050347165110672665,0.8,-17.60925904508324
-0.001792088747067413,0.050473354599071575,0.81,-17.52373151950285
-0.0021719696870798823,0.05104186353427457,0.8200000000000001,-17.171462591109528
-0.0026784776070964966,0.05179987544787853,0.8300000000000001,-16.642188682738798
-0.003406363996317778,0.052684076849881446,0.84,-15.746969466484272
-0.004102374894735399,0.053315461783481254,0.85,-15.079894349576163
-0.004703634303952511,0.054010160207083144,0.86,-14.541985929563081
-0.00514682873396705,0.05467342063148663,0.87,-14.268636219271679
-0.005495271674781104,0.055399994545892194,0.88,-13.904249708805791
-0.006001779594797727,0.056158006459496174,0.89,-13.303672807393003
-0.006508287514814351,0.05691601837310017,0.9,-12.668433633546462
-0.007109546924031458,0.05761071679670205,0.91,-12.141635140113943
-0.007394676374843434,0.05824253922190712,0.92,-11.958879817997055
