x,y,Time,bearing
0.002843852308517187,0.010491332635862032,0.0,74.83346841795263
0.005927232759405653,0.02117529279880586,0.04,74.36239348699303
0.008978452788381332,0.03317448021622472,0.08,74.85607327455718
0.009614961138738578,0.035816324874602214,0.12,74.97312878611216
0.01004008171589823,0.038524835407569756,0.16,75.39287809835439
0.01056402858956072,0.040129506459259855,0.2,75.25158725933159
0.011356648987952958,0.0417924682756669,0.24,74.79759129082386
0.012646080904018767,0.04440717757805548,0.28,74.10433975846352
0.014022948967159965,0.04661887659334944,0.32,73.25872335219947
0.014893625389569691,0.047792396988771246,0.36,72.6913109169885
0.015754921688921522,0.048879486250302445,0.4,72.13473979269658
0.017400463276792462,0.05114947603031333,0.44,71.21228646724224
0.019677153144701847,0.054400358678664225,0.48,70.11443657087455
0.022099569924403557,0.05697955751519078,0.52,68.8011746499888
0.02364092514545286,0.05869243498644162,0.56,68.0607496393657
0.02439803507798307,0.05922241193921275,0.6,67.60966115250918
0.024503226457989472,0.05938589408393608,0.64,67.57845619565532
0.02456051220952163,0.05951085072324306,0.68,67.57374437169281
0.024732369464118085,0.059885720641163986,0.72,67.55972877033024
0.024624163044557355,0.060903128988550805,0.76,67.98568518238413
0.024149461816948818,0.06257245588846141,0.8,68.89620593016552
0.023644610193797044,0.06476974971477362,0.84,69.94506746982788
0.02371362109915157,0.06782297977011885,0.88,70.72833550297274
0.024700209042205296,0.07248188589033897,0.92,71.18203551520763
0.025970210703365457,0.07894646569920409,0.96,71.79087467765164
0.027363158977463047,0.08614102008461054,1.0,72.37726939338246
0.02917888279795583,0.09320224272083685,1.04,72.61619544086373
0.03149543818886128,0.09964069218689786,1.08,72.45876933228068
0.03393795523225847,0.10562822573738999,1.12,72.18798168533051
0.035434754868782774,0.10975078982133539,1.16,72.10651660572734
0.03602335759066576,0.11235410897429653,1.2,72.22293331152703
0.036882643863648056,0.11422845856390115,1.24,72.1055155700332
0.03770038959165963,0.11733160427409019,1.28,72.18701566945212
0.03857240603164907,0.12174059711569633,1.32,72.41966623643984
0.0386280167612066,0.12628191669329783,1.36,72.99180122531553
0.038697027666561114,0.12933514674864305,1.4000000000000001,73.34283658269032
0.03861595660298929,0.13100547866173845,1.44,73.57627715526687
0.03811210999302229,0.13280914232401392,1.48,73.98816067753837
0.03744176619877764,0.13589888785840595,1.52,74.59648260905736
0.036973430054672685,0.1388355363843173,1.56,75.08760997858832
0.03675802222873599,0.14047672291505425,1.6,75.3363942367291
0.03638013727126075,0.14182947066176085,1.6400000000000001,75.61344797823004
0.035740948885744105,0.1439976191057146,1.68,76.0605860688005
0.034986183983978354,0.1463094844350911,1.72,76.55170597419554
0.03445419700483769,0.14785385469569473,1.76,76.8825297901697
0.03387329938403797,0.14975332961491872,1.8,77.25452036710463
0.033500774496881505,0.15276702915166282,1.84,77.63121293487517
0.03286594116849889,0.15698975954969074,1.8800000000000001,78.1758475773989
0.032220722703873605,0.16151968897786478,1.92,78.71845383424738
0.031114203187436767,0.16623085578369318,1.96,79.39835355767244
0.030462619639307915,0.16949346358586645,2.0,79.81115562118562
0.03015039554323792,0.17145122926980735,2.04,80.02628117484974
0.03090549544939859,0.17276846655065192,2.08,79.85797977139394
0.031746021476265075,0.17446995387247533,2.12,79.68745705944447
0.03251050150548362,0.1758736222872105,2.16,79.52700936957238
0.03346861407496873,0.17664413239553775,2.2,79.27139134672342
0.03476307105695841,0.1772906908777427,2.24,78.90621770536934
0.036009622410473834,0.17789872385453134,2.2800000000000002,78.55700407971703
0.036670921086055505,0.17835164979646975,2.32,78.38132510630584
0.0371988880124571,0.178381800192013,2.36,78.22062540787384
0.03790909732969782,0.17847962147533106,2.4,78.00857493073369
0.03860054640082274,0.17840458049086788,2.44,77.79137549544593
0.03932114085430612,0.17819520274403985,2.48,77.55633691444582
0.04011878631862224,0.17789001374026328,2.52,77.29094567490614
0.04080085526668926,0.17772854162190954,2.56,77.0707246370487
0.04152144972017266,0.17751916387508146,2.6,76.83527687244586
0.042203518668239674,0.1773576917567277,2.64,76.61499361577476
0.04292411312172308,0.17714831400989967,2.68,76.37939985455202
0.04357703668743162,0.17712117865391072,2.72,76.17806619988711
0.04438406227480564,0.17690242078402477,2.7600000000000002,75.91546400435165
0.04519108786217964,0.17668366291413887,2.8000000000000003,75.6528163382138
0.045883541946489345,0.17621499176563898,2.84,75.40518412367994
0.0464031337630178,0.1757650808632549,2.88,75.2109711992589
0.04687481995107201,0.1752766444554544,2.92,75.02757937631351
0.04719240411746081,0.174979830561551,2.96,74.90634195726867
0.04743293727301684,0.17477882792459604,3.0,74.81630928411845
0.04771199593398927,0.1745299196591669,3.04,74.71038115131793
0.047837957586481,0.17407900374359797,3.08,74.63408226258679
0.047916013610498485,0.17358956232261277,3.12,74.56887116159733
0.04794616400604174,0.17306159539621122,3.16,74.51477727004675
0.04789926339075226,0.17262943972675815,3.2,74.4923314957953
0.04790026840393704,0.1722358095627214,3.24,74.45829093966306
0.04784398766558965,0.1717172227593777,3.2800000000000002,74.43105786079188
0.04771065591640958,0.17129444721298254,3.3200000000000003,74.43588074244404
0.0474523675279225,0.1709289574181195,3.36,74.4845710971929
0.04729927051944181,0.1707269497679798,3.4,74.51480449447332
0.047146173510961155,0.17052494211784017,3.44,74.545118395711
0.04694517087400623,0.17028440896228403,3.48,74.58716889474157
0.046696262608577066,0.17000535030131164,3.52,74.64104862411693
0.0463317778268988,0.16987000852576203,3.56,74.74375309865452
0.04595791292216266,0.16964823561632172,3.6,74.84230854021015
